"p1","p2","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","trial_n","free_param","type","AIC","cAIC"
0.0202399092572991,2.47006505721539,1860.05064026385,17,17,NA,0,TRUE,TRUE,42.4700000000012,238,3500,2,"fit_glaze_osc_zeta_v5_no_amp",3724.10128052771,3724.10471204043
0.01,2.40426924267629,1985.10514986587,8,8,NA,0,FALSE,TRUE,20.9200000000128,239,3679,2,"fit_glaze_osc_zeta_v5_no_amp",3974.21029973174,3974.21356414958
0.01,2.49284347301546,1875.12776927741,8,8,NA,0,FALSE,TRUE,21.3600000000006,240,3531,2,"fit_glaze_osc_zeta_v5_no_amp",3754.25553855483,3754.25893991537
0.01,2.56196483057165,1864.57521575395,8,8,NA,0,FALSE,TRUE,21.8500000000058,241,3563,2,"fit_glaze_osc_zeta_v5_no_amp",3733.1504315079,3733.15380229442
0.01,2.61898478040513,1793.5189064999,8,8,NA,0,FALSE,TRUE,19.8600000000006,242,3467,2,"fit_glaze_osc_zeta_v5_no_amp",3591.0378129998,3591.04127720303
0.01,2.58570373896109,1808.91310096932,9,9,NA,0,FALSE,TRUE,22.3699999999953,243,3479,2,"fit_glaze_osc_zeta_v5_no_amp",3621.82620193865,3621.82965418261
0.01,2.59981979465643,1784.24833979938,9,9,NA,0,FALSE,TRUE,21.6499999999942,244,3434,2,"fit_glaze_osc_zeta_v5_no_amp",3572.49667959875,3572.50017712134
0.0157775286246476,2.66736160379529,1798.71212219215,15,15,NA,0,TRUE,TRUE,37.7800000000134,245,3516,2,"fit_glaze_osc_zeta_v5_no_amp",3601.42424438431,3601.42766026817
0.01,2.56691655504507,1884.93053107524,8,8,NA,0,FALSE,TRUE,22,246,3603,2,"fit_glaze_osc_zeta_v5_no_amp",3773.86106215048,3773.86439548381
0.01,2.47539417781331,1889.53679692672,8,8,NA,0,FALSE,TRUE,21.1699999999983,247,3545,2,"fit_glaze_osc_zeta_v5_no_amp",3783.07359385344,3783.07698176987
0.011233154043193,2.63725773093082,1805.78376618776,14,14,NA,0,TRUE,TRUE,38.0899999999965,248,3503,2,"fit_glaze_osc_zeta_v5_no_amp",3615.56753237552,3615.57096094695
0.0427314575226727,2.56991380222714,1888.00474556608,11,11,NA,0,TRUE,TRUE,30.1399999999994,249,3606,2,"fit_glaze_osc_zeta_v5_no_amp",3780.00949113217,3780.01282169004
0.528919563037085,0.823995054586706,126.753533087216,11,11,NA,0,TRUE,TRUE,1.33000000000175,250,200,2,"fit_glaze_osc_zeta_v5_no_amp",257.507066174433,257.567979880017
0.01,3.88855219023774,75.4231077294054,9,9,NA,0,FALSE,TRUE,1.05999999999767,251,200,2,"fit_glaze_osc_zeta_v5_no_amp",154.846215458811,154.907129164395
0.406893507460992,2.81231327375334,97.1399860085398,13,13,NA,0,TRUE,TRUE,1.42999999999302,252,200,2,"fit_glaze_osc_zeta_v5_no_amp",198.27997201708,198.340885722663
0.01,1.64727900010572,123.02861874243,7,7,NA,0,FALSE,TRUE,0.809999999997672,253,200,2,"fit_glaze_osc_zeta_v5_no_amp",250.05723748486,250.118151190444
0.99,0.371584189805285,136.912185009874,11,11,NA,0,FALSE,TRUE,1.29999999998836,254,200,2,"fit_glaze_osc_zeta_v5_no_amp",277.824370019747,277.885283725331
0.0199444627302489,1.28469844859592,128.845847996513,23,23,NA,0,TRUE,TRUE,2.92999999999302,255,200,2,"fit_glaze_osc_zeta_v5_no_amp",261.691695993026,261.752609698609
0.0268833153695849,2.22313009510052,110.484933641103,14,14,NA,0,TRUE,TRUE,1.75,256,200,2,"fit_glaze_osc_zeta_v5_no_amp",224.969867282206,225.03078098779
0.124693774888071,3.91609264396818,74.9874009397222,12,12,NA,0,TRUE,TRUE,1.47000000000116,257,200,2,"fit_glaze_osc_zeta_v5_no_amp",153.974801879444,154.035715585028
0.99,1.1625424707282,109.033813638944,10,10,NA,0,FALSE,TRUE,1.29999999998836,258,200,2,"fit_glaze_osc_zeta_v5_no_amp",222.067627277888,222.128540983472
0.0711479033937967,1.18961197857569,129.779760149514,10,10,NA,0,TRUE,TRUE,1.2899999999936,259,200,2,"fit_glaze_osc_zeta_v5_no_amp",263.559520299029,263.620434004612
0.01,3.88996715068825,75.4161771698325,9,9,NA,0,FALSE,TRUE,1.06999999999243,260,200,2,"fit_glaze_osc_zeta_v5_no_amp",154.832354339665,154.893268045249
0.99,1.34946945563532,120.814440131989,10,10,NA,0,FALSE,TRUE,1.30999999999767,261,200,2,"fit_glaze_osc_zeta_v5_no_amp",245.628880263978,245.689793969562
0.01,2.59087952866294,104.091270910394,9,9,NA,0,FALSE,TRUE,0.969999999986612,262,200,2,"fit_glaze_osc_zeta_v5_no_amp",212.182541820789,212.243455526372
0.0195814697146965,2.59920443612853,103.92853947813,13,13,NA,0,TRUE,TRUE,1.54999999998836,263,200,2,"fit_glaze_osc_zeta_v5_no_amp",211.857078956261,211.917992661844
0.0628513942477111,3.71290759900816,78.7124134698532,11,11,NA,0,TRUE,TRUE,1.35999999998603,264,200,2,"fit_glaze_osc_zeta_v5_no_amp",161.424826939706,161.48574064529
0.01,0.82822049442719,134.427673645417,7,7,NA,0,FALSE,TRUE,0.789999999993597,265,200,2,"fit_glaze_osc_zeta_v5_no_amp",272.855347290834,272.916260996417
0.0193985758488911,1.47209219151338,125.917957566369,11,11,NA,0,TRUE,TRUE,1.20000000001164,266,200,2,"fit_glaze_osc_zeta_v5_no_amp",255.835915132737,255.896828838321
0.01,0.753312480805957,135.073669130073,7,7,NA,0,FALSE,TRUE,0.94999999999709,267,200,2,"fit_glaze_osc_zeta_v5_no_amp",274.147338260147,274.20825196573
0.02411837993035,2.20284330407146,112.399809447568,15,15,NA,0,TRUE,TRUE,1.83000000000175,268,200,2,"fit_glaze_osc_zeta_v5_no_amp",228.799618895137,228.860532600721
0.129631146863584,2.41381345743563,107.040808752994,11,11,NA,0,TRUE,TRUE,1.25999999999476,269,200,2,"fit_glaze_osc_zeta_v5_no_amp",218.081617505987,218.142531211571
0.01,2.36426037755623,109.055387246618,8,8,NA,0,FALSE,TRUE,0.970000000001164,270,200,2,"fit_glaze_osc_zeta_v5_no_amp",222.110774493237,222.17168819882
0.01,1.63932242032911,123.236640343237,8,8,NA,0,FALSE,TRUE,0.809999999997672,271,200,2,"fit_glaze_osc_zeta_v5_no_amp",250.473280686473,250.534194392057
0.0256646581541975,2.82304036815874,98.4485256318601,32,32,NA,0,TRUE,TRUE,3.88999999999942,272,200,2,"fit_glaze_osc_zeta_v5_no_amp",200.89705126372,200.957964969304
0.0621054027640809,0.903220617762139,133.514968451648,10,10,NA,0,TRUE,TRUE,1.19999999999709,273,200,2,"fit_glaze_osc_zeta_v5_no_amp",271.029936903295,271.090850608879
0.01,1.82864027527501,119.68768389445,8,8,NA,0,FALSE,TRUE,0.899999999994179,274,200,2,"fit_glaze_osc_zeta_v5_no_amp",243.3753677889,243.436281494483
0.0294682900678615,3.03224351948556,94.0610101799597,13,13,NA,0,TRUE,TRUE,1.61000000000058,275,200,2,"fit_glaze_osc_zeta_v5_no_amp",192.122020359919,192.182934065503
0.99,0.395970351829027,137.223809015487,10,10,NA,0,FALSE,TRUE,1.14999999999418,276,200,2,"fit_glaze_osc_zeta_v5_no_amp",278.447618030973,278.508531736557
0.01,3.87734032474965,75.6077265321542,10,10,NA,0,FALSE,TRUE,1.17000000001281,277,200,2,"fit_glaze_osc_zeta_v5_no_amp",155.215453064308,155.276366769892
0.01,1.31341700957718,128.380871649839,7,7,NA,0,FALSE,TRUE,0.75,278,200,2,"fit_glaze_osc_zeta_v5_no_amp",260.761743299679,260.822657005262
0.936940007423946,1.0335353754364,131.365988973747,15,15,NA,0,TRUE,TRUE,1.72999999999593,279,200,2,"fit_glaze_osc_zeta_v5_no_amp",266.731977947495,266.792891653079
0.534184236146691,2.3069205029023,108.608271630022,10,10,NA,0,TRUE,TRUE,1.20000000001164,280,200,2,"fit_glaze_osc_zeta_v5_no_amp",221.216543260043,221.277456965627
0.01,1.73712496003291,121.413872360796,7,7,NA,0,FALSE,TRUE,0.860000000000582,281,200,2,"fit_glaze_osc_zeta_v5_no_amp",246.827744721593,246.888658427176
0.01,1.36641612814361,127.567090516359,7,7,NA,0,FALSE,TRUE,0.80000000000291,282,200,2,"fit_glaze_osc_zeta_v5_no_amp",259.134181032718,259.195094738302
0.037826984641458,3.64863194770208,80.795490363714,28,28,NA,0,TRUE,TRUE,3.27999999999884,283,200,2,"fit_glaze_osc_zeta_v5_no_amp",165.590980727428,165.651894433012
0.22858414414243,4.85757912021192,57.6039125387935,12,12,NA,0,TRUE,TRUE,1.36999999999534,284,200,2,"fit_glaze_osc_zeta_v5_no_amp",119.207825077587,119.268738783171
0.314383768360601,1.57367788613292,123.959000366927,9,9,NA,0,TRUE,TRUE,1.06999999999243,285,200,2,"fit_glaze_osc_zeta_v5_no_amp",251.918000733854,251.978914439438
0.0963443533480613,2.57363316488349,104.215441072895,13,13,NA,0,TRUE,TRUE,1.43999999998778,286,200,2,"fit_glaze_osc_zeta_v5_no_amp",212.430882145789,212.491795851373
0.99,3.39828396746213,86.2917850224283,8,8,NA,0,FALSE,TRUE,1.01999999998952,287,200,2,"fit_glaze_osc_zeta_v5_no_amp",176.583570044857,176.64448375044
0.269225666053197,3.60959195872036,82.35459623688,13,13,NA,0,TRUE,TRUE,1.47000000000116,288,200,2,"fit_glaze_osc_zeta_v5_no_amp",168.70919247376,168.770106179344
0.01,1.4994210050328,125.52830861996,7,7,NA,0,FALSE,TRUE,0.840000000011059,289,200,2,"fit_glaze_osc_zeta_v5_no_amp",255.05661723992,255.117530945504
0.0692054145132857,0.01,138.646925892064,5,5,NA,0,FALSE,TRUE,0.620000000009895,290,200,2,"fit_glaze_osc_zeta_v5_no_amp",281.293851784129,281.354765489713
0.01,1.41846254746103,126.883651873911,7,7,NA,0,FALSE,TRUE,0.779999999998836,291,200,2,"fit_glaze_osc_zeta_v5_no_amp",257.767303747822,257.828217453405
0.01,3.16946234422718,91.3670194413828,9,9,NA,0,FALSE,TRUE,1.0399999999936,292,200,2,"fit_glaze_osc_zeta_v5_no_amp",186.734038882766,186.794952588349
0.16884752295309,3.75217334294812,78.3446262123082,13,13,NA,0,TRUE,TRUE,1.47000000000116,293,200,2,"fit_glaze_osc_zeta_v5_no_amp",160.689252424616,160.7501661302
0.0781353285712119,2.76677136072635,100.211634926142,11,11,NA,0,TRUE,TRUE,1.27000000000407,294,200,2,"fit_glaze_osc_zeta_v5_no_amp",204.423269852284,204.484183557868
0.01,2.41690054539897,107.857059814614,8,8,NA,0,FALSE,TRUE,0.929999999993015,295,200,2,"fit_glaze_osc_zeta_v5_no_amp",219.714119629229,219.775033334813
0.19807946022652,4.32573972756203,68.6814621720838,20,20,NA,0,TRUE,TRUE,2.38999999999942,296,200,2,"fit_glaze_osc_zeta_v5_no_amp",141.362924344168,141.423838049751
0.255739522432332,5.00460882699191,54.3398040788494,12,12,NA,0,TRUE,TRUE,1.49000000000524,297,200,2,"fit_glaze_osc_zeta_v5_no_amp",112.679608157699,112.740521863283
0.0192810134350974,4.88530558398148,55.7400858832344,13,13,NA,0,TRUE,TRUE,1.35000000000582,298,200,2,"fit_glaze_osc_zeta_v5_no_amp",115.480171766469,115.541085472052
0.0281679897174449,5.04191964196256,53.2094010817209,11,11,NA,0,TRUE,TRUE,1.3700000000099,299,200,2,"fit_glaze_osc_zeta_v5_no_amp",110.418802163442,110.479715869025
0.0107329865582638,4.08353967827423,71.3432137670092,26,26,NA,0,TRUE,TRUE,3.19000000000233,300,200,2,"fit_glaze_osc_zeta_v5_no_amp",146.686427534018,146.747341239602
0.01,8.37171395159285,15.6268173641832,14,14,NA,0,FALSE,TRUE,1.66999999999825,301,200,2,"fit_glaze_osc_zeta_v5_no_amp",35.2536347283665,35.3145484339502
0.01,3.71893500836086,79.3238581306922,9,9,NA,0,FALSE,TRUE,1.18000000000757,302,200,2,"fit_glaze_osc_zeta_v5_no_amp",162.647716261384,162.708629966968
0.01,4.0685792032003,71.7013941766333,12,12,NA,0,FALSE,TRUE,1.38999999999942,303,200,2,"fit_glaze_osc_zeta_v5_no_amp",147.402788353267,147.46370205885
0.01,1.79156662464699,120.465347177068,8,8,NA,0,FALSE,TRUE,1,304,200,2,"fit_glaze_osc_zeta_v5_no_amp",244.930694354135,244.991608059719
