"p1","p2","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
1.54549984380594,5.02652167523521,254.762423022052,11,11,NA,0,TRUE,FALSE,2.78000000002794,2,32,1062,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",513.524846044105,513.536177488864
0.703734626330712,4.79079874579148,340.918528093274,11,11,NA,0,TRUE,FALSE,1.52999999996973,2,35,629,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",685.837056186548,685.856225515622
5.66268817738007,2.29279223933838,271.413488515832,10,10,NA,0,TRUE,FALSE,1.6600000000326,2,39,726,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",546.826977031663,546.843574542037
0.511872540994698,5.07579891046522,244.206755039529,9,9,NA,0,TRUE,FALSE,1.4100000000326,3,8,578,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",492.413510079058,492.434379644275
0.909151252123634,4.92182492092917,280.97763117838,11,11,NA,0,TRUE,FALSE,1.89000000001397,3,9,703,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",565.95526235676,565.972405213903
1.55399449492677,4.73518466120364,272.899194194515,10,10,NA,0,TRUE,FALSE,1.35999999998603,3,10,612,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",549.798388389031,549.818092822528
4.93755943835878,1,315.380744049311,10,10,NA,0,TRUE,TRUE,1.26000000000931,3,11,617,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",634.761488098622,634.781032072563
0.375480849614812,5.09467421797328,537.807520580851,9,9,NA,0,TRUE,FALSE,2.17999999999302,4,4,1056,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1079.6150411617,1079.6264371731
0.337111094627117,5.05380615532657,546.583700469094,8,8,NA,0,TRUE,FALSE,1.67999999999302,4,5,949,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1097.16740093819,1097.18008592762
0.527998382951417,5.09473733998789,664.55835771506,9,9,NA,0,TRUE,FALSE,2.59000000002561,4,7,1224,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1333.11671543012,1333.12654343995
0.559018398662893,5.03672322462967,436.066488674995,9,9,NA,0,TRUE,FALSE,1.44000000000233,4,9,753,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",876.132977349989,876.148977349989
0.602083321107509,5.03160281515966,392.583522991288,10,10,NA,0,TRUE,FALSE,1.51999999996042,4,13,705,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",789.167045982577,789.184139999671
0.445162128772628,5.00438586277603,60.1226827815117,28,28,NA,0,TRUE,FALSE,0.950000000011642,4,14,135,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",124.245365563023,124.336274653933
0.474323614193463,5.03505768933897,128.756704392819,19,19,NA,0,TRUE,FALSE,1.35000000003492,4,16,309,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",261.513408785638,261.552624471913
0.541682600430263,5.04343821747171,179.382432615562,10,10,NA,0,TRUE,FALSE,0.78000000002794,4,17,417,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",362.764865231124,362.793850738371
0.619675655704904,5.04062977836495,412.023728677409,10,10,NA,0,TRUE,FALSE,1.60999999998603,4,18,732,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",828.047457354819,828.063918260169
0.288709919669151,4.99613672206494,24.7274145305672,9,9,NA,0,TRUE,FALSE,0.0800000000162981,4,27,38,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",53.4548290611343,53.7976862039915
0.436894452903304,4.98170002986956,37.9078410810434,11,11,NA,0,TRUE,FALSE,0.119999999995343,4,35,65,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",79.8156821620867,80.0092305491835
0.480500480792488,5.10740468889383,396.167371046817,17,17,NA,0,TRUE,FALSE,3.30999999999767,5,15,889,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",796.334742093634,796.348286111693
0.623290931908772,5.11923219339019,336.508630375998,9,9,NA,0,TRUE,FALSE,1.61999999999534,5,16,809,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",677.017260751996,677.032149089465
0.712057810932845,5.17921497149567,454.841560812176,9,9,NA,0,TRUE,FALSE,2.20000000001164,5,17,1106,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",913.683121624351,913.694001044116
0.459607042299643,5.0283952939029,458.248192556602,9,9,NA,0,TRUE,FALSE,1.52000000001863,5,18,768,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",920.496385113204,920.512071387714
0.500572101262566,5.00684550801263,285.142616571716,10,10,NA,0,TRUE,FALSE,1,5,20,488,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",574.285233143431,574.309975411472
0.590602622118923,5.02837551472466,357.218843215402,11,11,NA,0,TRUE,FALSE,1.42999999999302,5,21,624,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",718.437686430804,718.457010102302
0.677990819557586,5.05272682646675,434.859228227878,10,10,NA,0,TRUE,FALSE,1.63000000000466,5,31,797,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",873.718456455756,873.733569805882
1.65273739334872,4.6877394422891,193.040329896802,9,9,NA,0,TRUE,FALSE,0.869999999995343,5,32,434,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",390.080659793604,390.108502020982
0.527453026635408,5.00914559173447,298.441644519262,11,11,NA,0,TRUE,FALSE,1.17000000004191,5,33,518,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",600.883289038524,600.906590009398
0.530988862984176,4.9814353234606,35.4053985907736,10,10,NA,0,TRUE,FALSE,0.0899999999674037,5,56,60,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",74.8107971815472,75.0213234973366
0.429681837639712,5.0496405448483,286.256271792106,9,9,NA,0,TRUE,FALSE,1.07999999995809,6,24,565,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",576.512543584212,576.53389589738
0.831826589504933,4.90527755743187,248.887191660779,11,11,NA,0,TRUE,FALSE,1.53000000002794,6,25,645,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",501.774383321558,501.793074910343
0.821421759195887,4.77747700607262,318.335707877482,11,11,NA,0,TRUE,FALSE,1.44999999995343,6,26,623,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",640.671415754963,640.690770593673
0.912173465039288,4.88085738921419,301.729590757097,14,14,NA,0,TRUE,FALSE,1.96000000002095,6,27,600,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",607.459181514194,607.479282016706
5.08539092512844,1.97099642160877,265.468481394497,10,10,NA,0,TRUE,FALSE,1.35999999998603,6,28,655,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",534.936962788995,534.95536769697
1.67876501534587,4.70385234991078,281.091630193314,9,9,NA,0,TRUE,FALSE,1.17999999999302,6,29,609,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",566.183260386628,566.203062366826
1.36075956403527,4.74554432669435,402.105473778256,10,10,NA,0,TRUE,FALSE,1.76000000000931,6,30,841,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",808.210947556512,808.225267365581
1.45262290834561,4.69442922044599,397.70864833256,10,10,NA,0,TRUE,FALSE,1.79999999998836,6,31,858,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",799.41729666512,799.431331752839
1.74557921080031,4.77030622914142,310.420256333414,9,9,NA,0,TRUE,FALSE,1.32000000000698,6,52,701,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",624.840512666828,624.857704643906
1.58905849641739,4.57210062155905,34.5489122779357,10,10,NA,0,TRUE,FALSE,0.160000000032596,6,76,93,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",73.0978245558714,73.2311578892047
0.500199852826172,5.12823771431323,455.744042614965,9,9,NA,0,TRUE,FALSE,2,7,7,1019,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",915.488085229929,915.499896253551
0.685312578460918,5.03920828895095,303.679829655702,9,9,NA,0,TRUE,FALSE,1.05000000004657,7,8,561,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",611.359659311404,611.381164687748
1.13031152890544,4.74509844347383,374.629523932231,11,11,NA,0,TRUE,FALSE,1.95000000001164,7,9,775,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",753.259047864461,753.274591905912
0.515053592561019,4.99181735423216,52.4775716306367,20,20,NA,0,TRUE,FALSE,0.330000000016298,7,66,90,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",108.955143261273,109.093074295756
0.352053082272189,4.98808458244563,64.8700694715897,10,10,NA,0,TRUE,FALSE,0.200000000011642,7,82,108,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",133.740138943179,133.854424657465
0.424709337469775,5.09644886287971,498.732197436954,9,9,NA,0,TRUE,FALSE,2.02999999996973,8,7,1000,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1001.46439487391,1001.47643098223
0.645455245018782,5.02109231811791,146.683923550086,9,9,NA,0,TRUE,FALSE,0.529999999969732,8,8,295,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",297.367847100172,297.408942990583
0.823256089541607,4.93848648472651,544.23596661441,11,11,NA,0,TRUE,FALSE,2.63000000000466,8,9,1076,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1092.47193322882,1092.48311682621
0.635040005832531,5.11692405393564,1006.76150116348,10,10,NA,0,TRUE,FALSE,4.25,8,10,1779,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",2017.52300232696,2017.52975908371
0.917133670920232,5.00305683883678,1237.92459247852,12,12,NA,0,TRUE,FALSE,6.75,8,11,2308,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",2479.84918495705,2479.8543910308
1.46443094500635,4.56390615080413,151.977088989944,9,9,NA,0,TRUE,FALSE,0.570000000006985,8,12,310,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",307.954177979889,307.993265927772
0.822468244867529,4.70423532617656,204.872038649101,12,12,NA,0,TRUE,FALSE,0.880000000004657,8,13,372,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",413.744077298201,413.776597623405
1.96817529247293,4.8443526906436,287.964565271945,9,9,NA,0,TRUE,FALSE,1.24000000004889,8,14,640,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",579.929130543891,579.947968848443
4.73357493722473,1.88332457464161,499.881026662055,9,9,NA,0,TRUE,FALSE,2.21999999997206,8,15,1088,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1003.76205332411,1003.77311323194
0.548131660593007,5.07494847214251,683.646550205815,16,16,NA,0,TRUE,FALSE,4.42999999999302,8,16,1202,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1371.29310041163,1371.30310875191
1.88363165234789,5.09111710182286,629.195385568783,9,9,NA,0,TRUE,FALSE,3.22000000003027,8,17,1425,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1262.39077113757,1262.39920995613
0.620061591307054,5.08791358882461,782.800444714412,9,9,NA,0,TRUE,FALSE,2.77999999996973,8,18,1368,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1569.60088942882,1569.60968063762
1.45053085712411,4.65727490342953,318.560901866723,10,10,NA,0,TRUE,FALSE,1.34999999997672,8,19,655,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",641.121803733447,641.140208641422
0.682706637600168,5.03579714594339,341.673113928425,10,10,NA,0,TRUE,FALSE,1.46000000002095,8,20,626,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",687.346227856849,687.365489494089
0.431233031341417,5.00028464750349,196.235280244023,9,9,NA,0,TRUE,FALSE,0.60999999998603,8,21,317,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",396.470560488045,396.508777048555
1.0259284375118,4.82293953981317,473.378406009688,12,12,NA,0,TRUE,FALSE,2.3300000000163,8,22,910,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",950.756812019375,950.770042449364
1.11591497667492,4.72686294683455,680.928784799033,11,11,NA,0,TRUE,FALSE,3.29999999998836,8,23,1316,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1365.85756959807,1365.86670897354
0.9783462842631,4.90104693316978,657.775430058458,13,13,NA,0,TRUE,FALSE,3.57999999995809,8,24,1275,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1319.55086011692,1319.56029407918
1.08349692540115,4.81606447521449,674.956596884238,11,11,NA,0,TRUE,FALSE,3.26999999996042,8,25,1326,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1353.91319376848,1353.92226406326
0.646420804499517,5.09159172589768,747.839109612,9,9,NA,0,TRUE,FALSE,2.72000000003027,8,26,1323,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1499.678219224,1499.68731013309
0.377665615753447,5.06176584080358,321.79572296253,9,9,NA,0,TRUE,FALSE,1.32000000000698,9,13,656,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",647.591445925061,647.609822647878
0.478857795076059,5.10326214939275,553.523628812701,9,9,NA,0,TRUE,FALSE,2.10999999998603,9,14,1092,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1111.0472576254,1111.05827690915
0.367179123654054,5.03158948999808,617.048606662619,9,9,NA,0,TRUE,FALSE,1.92999999999302,9,16,992,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1238.09721332524,1238.10934679339
0.735973686393761,5.07238936613574,481.975036345003,11,11,NA,0,TRUE,FALSE,2.1699999999837,9,17,898,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",967.950072690005,967.963480511234
0.457626594019964,5.0190032809432,400.407431675469,10,10,NA,0,TRUE,FALSE,1.3300000000163,9,18,672,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",804.814863350938,804.832800570669
1.7035749251878,4.92785800044835,496.382910351441,9,9,NA,0,TRUE,FALSE,2.30000000004657,9,19,1151,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",996.765820702882,996.776273664554
1.52739813980964,4.90079592163054,538.181460515797,9,9,NA,0,TRUE,FALSE,2.30999999999767,9,20,1173,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1080.36292103159,1080.37317744185
0.978536978381673,4.78831664815542,289.984786701242,12,12,NA,0,TRUE,FALSE,1.45000000001164,9,21,569,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",583.969573402484,583.990774815912
1.34442252389754,4.76963052704999,509.152032722328,10,10,NA,0,TRUE,FALSE,2.60999999998603,9,22,1099,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1022.30406544466,1022.31501434976
1.58257789965532,4.89385356648435,562.75072782435,9,9,NA,0,TRUE,FALSE,2.44000000000233,9,23,1250,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1129.5014556487,1129.51107874413
0.580914920578899,4.99713291866948,170.637495290188,11,11,NA,0,TRUE,FALSE,0.720000000030268,9,24,306,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",345.274990580375,345.314594540771
0.790160706797089,5.08020191652183,563.983951724279,10,10,NA,0,TRUE,FALSE,2.38000000000466,9,25,1050,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1131.96790344856,1131.97936476661
0.402601798012579,5.02666227044813,161.964779245484,9,9,NA,0,TRUE,FALSE,0.590000000025611,11,3,329,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",327.929558490968,327.966368306919
0.538160671438642,5.04560780028945,233.114959942121,9,9,NA,0,TRUE,FALSE,0.89000000001397,11,6,492,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",470.229919884242,470.254459761542
0.823499848647006,4.80797555572554,249.865851122761,11,11,NA,0,TRUE,FALSE,1.19000000000233,11,7,509,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",503.731702245521,503.755417660541
1.14101807313468,4.59380784853691,182.899384969996,11,11,NA,0,TRUE,FALSE,0.770000000018626,11,9,363,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",369.798769939993,369.832103273326
0.55572122535064,5.00130179650593,208.422728021361,10,10,NA,0,TRUE,FALSE,0.799999999988358,11,10,365,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",420.845456042722,420.878605213993
0.755868581308841,4.79889148215162,150.9651558556,11,11,NA,0,TRUE,FALSE,0.599999999976717,11,13,277,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",305.930311711199,305.974107331637
0.37036088588375,5.01216447976293,275.815868087584,9,9,NA,0,TRUE,FALSE,0.789999999979045,11,14,450,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",555.631736175168,555.658581812752
0.644932199047284,5.04521901920607,441.174133828354,10,10,NA,0,TRUE,FALSE,1.6600000000326,11,15,799,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",886.348267656709,886.363343033593
0.385115755036034,5.01607479265203,420.537174428362,20,20,NA,0,TRUE,FALSE,2.98999999999069,11,16,685,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",845.074348856725,845.091944164643
0.451903964692531,5.02968294119085,518.911456629092,10,10,NA,0,TRUE,FALSE,1.86999999999534,11,17,868,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1041.82291325818,1041.83678609055
0.69019797993627,5.00459643983465,244.258815912513,10,10,NA,0,TRUE,FALSE,1.01000000000931,11,18,434,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",492.517631825026,492.545474052404
1.37166144356033,4.8113690386529,462.593717292432,10,10,NA,0,TRUE,FALSE,2.1699999999837,11,19,986,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",929.187434584864,929.19964211284
1.60091558140489,4.77373370389494,377.521847106295,9,9,NA,0,TRUE,FALSE,1.70000000001164,11,20,860,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",759.043694212589,759.057696546312
0.747135847619431,5.08565315130897,515.988737310619,10,10,NA,0,TRUE,FALSE,2.15999999997439,11,21,992,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1035.97747462124,1035.98960808939
0.473372511242795,5.01512171852548,382.774341747231,11,11,NA,0,TRUE,FALSE,1.60000000003492,11,24,654,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",769.548683494461,769.567116674185
0.656763810298665,5.08607506008003,658.074248158159,10,10,NA,0,TRUE,FALSE,2.60999999998603,11,25,1210,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1320.14849631632,1320.15843832129
4.81854984520892,1.69480142397289,353.269576336422,9,9,NA,0,TRUE,FALSE,1.54000000003725,11,26,807,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",710.539152672844,710.554078045979
1.14541735326866,4.6311040483944,423.331950488791,11,11,NA,0,TRUE,FALSE,2.05999999999767,11,27,870,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",850.663900977582,850.677741808032
0.429735860914363,5.11320631958977,621.612477223321,9,9,NA,0,TRUE,FALSE,2.77000000001863,13,18,1225,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1247.22495444664,1247.23477441391
0.382745580115472,5.04935168029682,418.665243206494,9,9,NA,0,TRUE,FALSE,1.34999999997672,13,19,762,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",841.330486412987,841.346296689667
0.516279258226668,5.08526330896075,380.429597187398,9,9,NA,0,TRUE,FALSE,1.61999999999534,13,22,798,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",764.859194374797,764.874288714419
0.396268312367787,5.02469364058169,360.011054176241,9,9,NA,0,TRUE,FALSE,1.1699999999837,13,23,610,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",724.022108352483,724.041877709978
0.845818130063392,4.68505288524921,362.21785171107,12,12,NA,0,TRUE,FALSE,1.8300000000163,13,24,695,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",728.43570342214,728.453044462602
1.14860973712683,4.71765747974192,639.267137732168,11,11,NA,0,TRUE,FALSE,3.03999999997905,13,25,1241,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1282.53427546434,1282.54396851765
4.69388337765666,2.40992072242076,585.420851870137,10,10,NA,0,TRUE,FALSE,3.03000000002794,13,26,1396,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1174.84170374027,1174.85031824135
1.52533770662003,4.82997513187727,564.1568897081,9,9,NA,0,TRUE,FALSE,2.34000000002561,13,27,1206,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1132.3137794162,1132.32375447854
0.410347606756161,5.08025238973766,475.91873295792,9,9,NA,0,TRUE,FALSE,1.80999999999767,14,12,921,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",955.83746591584,955.850537811265
0.497701915419787,5.04091060647525,526.638806690024,9,9,NA,0,TRUE,FALSE,1.71999999997206,14,13,891,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1057.27761338005,1057.29112689356
0.390529638203733,5.02108389646549,448.947689372523,9,9,NA,0,TRUE,FALSE,1.30999999999767,14,14,722,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",901.895378745047,901.912068592056
0.799637790574914,4.97296215130061,626.035967811618,14,14,NA,0,TRUE,FALSE,3.69000000000233,14,15,1150,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1256.07193562324,1256.08239769821
0.734531005018463,4.90812098375325,503.899489793466,11,11,NA,0,TRUE,FALSE,2.27999999996973,14,16,921,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1011.79897958693,1011.81205148236
0.482079031338027,5.0595775066429,664.939868644451,11,11,NA,0,TRUE,FALSE,2.71000000002095,14,17,1146,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1333.8797372889,1333.89023597657
1.44610029127432,4.67301349133481,115.756841419384,9,9,NA,0,TRUE,FALSE,0.380000000004657,14,18,247,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",235.513682838767,235.562863166636
0.392519010370133,4.99529223566352,27.1778771590908,9,9,NA,0,TRUE,FALSE,0.0800000000162981,14,22,45,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",58.3557543181816,58.6414686038959
0.408435123637517,5.03961875545839,641.823267106731,9,9,NA,0,TRUE,FALSE,2.14000000001397,14,23,1057,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",1287.64653421346,1287.6579194127
0.440842999487904,5.02377986171875,391.162372956064,9,9,NA,0,TRUE,FALSE,1.25,14,24,649,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",786.324745912128,786.343321763521
0.658003951048329,4.90725987492718,441.799129333917,12,12,NA,0,TRUE,FALSE,2.03999999997905,14,25,800,2,"fit_glaze_osc_zeta_v4_no_integration_mouse",887.598258667834,887.613315129566
